"","userIDs","implementation","Line_ID","ChatGroup","content","group_id","RoleName","roomName","m_experimental_testing","m_making_design_choices","m_asking_questions","j_customer_consultants_requests","j_performance_parameters_requirements","j_communication","OutcomeScore","wordCount"
"13512","295","k",13515,"PAM","Alright I think it's safe to end our meeting and submit the notebooks",5,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,5,13
"13513","296","k",13516,"PAM","agreed",5,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,3,1
"13514","294","k",13517,"PAM","Is there anything else we need to discuss?",5,"Player","Reflection team discussion of first batch results",0,0,1,0,0,0,4,8
"13515","294","k",13518,"PAM","I think we're done as well.",5,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,6
"13516","278","k",13519,"PESPVP","If you're done with your notebook entry, submit it to Alex by clicking the submit button (middle of the notebook window).",6,"Mentor","Introduction and Workflow Tutorial with Entrance Interview",0,0,0,0,0,1,4,21
"13517","278","k",13520,"PESPVP","You won't be able to edit your entry once you've submitted it, but if you need to update or correct your work, you can cancel your submission by clicking the ""x"" in the Deliverables List.",6,"Mentor","Introduction and Workflow Tutorial with Entrance Interview",0,0,0,0,0,0,4,35
"13518","278","k",13521,"PESPVP","You can only cancel submissions before Alex has viewed them, so make sure you have included everything that is required before submitting.",6,"Mentor","Introduction and Workflow Tutorial with Entrance Interview",0,0,0,0,0,0,4,22
"13519","278","k",13522,"PESPVP","Please introduce yourselves with the name you prefer to be called. WorkPro records all the work we do, and we review it with an external consultant to improve the quality of our internship program. So we ask you to use your first name only during this internship to protect your privacy.",6,"Mentor","Introduction and Workflow Tutorial with Entrance Interview",0,0,0,1,0,0,4,51
"13520","278","k",13523,"PESPVP","Hello team. Welcome to Nephrotex!",6,"Mentor","Introduction and Workflow Tutorial with Entrance Interview",0,0,0,0,0,0,4,5
"13521","278","k",13524,"PESPVP","I'm Darren Guerrero. I'll be your design advisor for your internship.",6,"Mentor","Introduction and Workflow Tutorial with Entrance Interview",0,0,0,0,0,0,4,11
"13522","278","k",13525,"PESPVP","I'm here to help if you have any questions.",6,"Mentor","Introduction and Workflow Tutorial with Entrance Interview",0,0,0,0,0,0,4,9
"13523","297","k",13526,"PESPVP","Hey everybody, should we discuss a place to meet or discuss our findings in this chat?",6,"Player","Reflection team discussion of surfactants",0,1,1,0,0,0,4,16
"13524","298","k",13527,"PESPVP","We should just discuss our findings in the chat.",6,"Player","Reflection team discussion of surfactants",0,1,0,0,0,0,6,9
"13525","299","k",13528,"PESPVP","I don't think we'll have time to meet, as the notebook is due before class ends",6,"Player","Reflection team discussion of surfactants",0,0,0,0,0,0,4,16
"13526","297","k",13529,"PESPVP","Good point guys, would anyone like to start with their findings",6,"Player","Reflection team discussion of surfactants",0,0,0,0,0,0,4,11
"13527","299","k",13530,"PESPVP","I think Steric Hindering was the best",6,"Player","Reflection team discussion of surfactants",0,0,0,0,0,0,4,7
"13528","298","k",13531,"PESPVP","I recommended the steric hindering surfactant.",6,"Player","Reflection team discussion of surfactants",0,0,0,0,0,0,6,6
"13529","300","k",13532,"PESPVP","That is true.  All surfactants had a lower ranking area or multiple lower ranking areas. However, there were surfactants that performed better overall.  I will make my notebook on this topic public so you can read my findings it if you want to.",6,"Player","Reflection team discussion of surfactants",0,0,0,0,1,1,0,43
"13530","300","k",13533,"PESPVP","It is available in the shared space as of now.",6,"Player","Reflection team discussion of surfactants",0,0,0,0,0,0,0,10
"13531","300","k",13534,"PESPVP","I would agree.  Some areas carried more weight, or importance, than others.",6,"Player","Reflection team discussion of surfactants",0,0,0,0,0,0,0,12
"13532","297","k",13535,"PESPVP","I also found that Steric Hindering was the best choice. When comparing all of them, I found my choice being between that and Hydrophilic, however the strong points of Steric Hindering outweighed those of a Hydrophilic Surfactant, in my opinion",6,"Player","Reflection team discussion of surfactants",1,0,0,0,1,0,4,40
"13533","298","k",13536,"PESPVP","I agree that there should be more research done to find the effect of the surfactant we have all chosen in order to make sure it performs as expected.",6,"Player","Reflection team discussion of surfactants",0,1,0,0,0,0,6,29
"13534","300","k",13537,"PESPVP","I felt the same way as Christopher Y.  The areas that steric hindering excelled at outweighed the lower ranking areas.  I feel like overall steric hindering was a happy medium.",6,"Player","Reflection team discussion of surfactants",0,0,0,0,0,0,0,30
"13535","297","k",13538,"PESPVP","That is a good point, but before we move on to that, does anybody disagree that Steric Hindering is the was the best choice? If so, explain why",6,"Player","Reflection team discussion of surfactants",0,0,1,0,1,0,4,28
"13536","298","k",13539,"PESPVP","I agree with this as well. The only area in which the steric hindering surfactant had a poor performance was the cost, but I felt that its score in other areas outweighed this.",6,"Player","Reflection team discussion of surfactants",0,0,0,0,0,0,6,33
"13537","300","k",13540,"PESPVP","More research should be done. A new system for ranking the membrane and surfactant system should be created that weighs the importance of a category as well.",6,"Player","Reflection team discussion of surfactants",0,1,0,0,0,0,0,27
"13538","297","k",13541,"PESPVP","I believe that the marketability makes up for the cost",6,"Player","Reflection team discussion of surfactants",0,0,0,0,0,0,4,10
"13539","299","k",13542,"PESPVP","I agree with Thomas, as the needs for the equipment was considered either",6,"Player","Reflection team discussion of surfactants",0,0,0,0,0,0,4,13
"13540","298","k",13543,"PESPVP","Is there anything else that we should discuss?",6,"Player","Reflection team discussion of surfactants",0,1,1,0,0,0,6,8
"13541","299","k",13544,"PESPVP","Flaws with our analysis?",6,"Player","Reflection team discussion of surfactants",0,0,1,0,0,0,4,4
"13542","300","k",13545,"PESPVP","Justin W. I agree.  Also when it came to steric hindering and its cost I justified it by thinking about who would buy these systems.  The cost for them may not be a factor for a dialytic center, for example, especially if our system is new and better.",6,"Player","Reflection team discussion of surfactants",0,0,0,0,0,0,0,48
"13543","278","k",13546,"PESPVP","Well, we are out of time for our meeting.",6,"Mentor","Reflection team discussion of surfactants",0,0,0,0,0,0,4,9
"13544","278","k",13547,"PESPVP","Good discussion today! Don't forget to complete and submit your notebook.",6,"Mentor","Reflection team discussion of surfactants",0,0,0,0,0,0,4,11
"13545","297","k",13548,"PESPVP","Good talk everyone!",6,"Player","Reflection team discussion of surfactants",0,0,0,0,0,0,4,3
"13546","278","k",13549,"PESPVP","Hey everyone, I just posted my write-up of mechanical engineering consultants' requirements during my time as an intern. You can find my write-up in the shared space.",6,"Mentor","Summarize internal consultant requirements",0,0,0,0,0,0,4,27
"13547","299","k",13550,"PESPVP","So does anyone want a particular consultant?",6,"Player","Choose consultants to analyze",0,0,1,1,0,0,4,7
"13548","300","k",13551,"PESPVP","I have no preference.  Someone can just assign them if you want.",6,"Player","Choose consultants to analyze",0,0,0,0,0,0,0,12
"13549","298","k",13552,"PESPVP","I'll look at the product engineer's.",6,"Player","Choose consultants to analyze",0,0,0,0,0,0,6,6
"13550","297","k",13553,"PESPVP","I think I am confused on what exactly we are supposed to do in terms of the new resources we have been given.",6,"Player","Choose consultants to analyze",0,0,0,0,0,0,4,23
"13551","299","k",13554,"PESPVP","I think we just have to research into how PESPVP affects the attributes that the consultant cares about",6,"Player","Choose consultants to analyze",0,0,0,0,0,0,4,18
"13552","300","k",13555,"PESPVP","My understanding is that we are to read the general report on polyamide and then research PESPVP",6,"Player","Choose consultants to analyze",0,0,0,0,0,0,0,17
"13553","298","k",13556,"PESPVP","Yes and that information should be in the new resources.",6,"Player","Choose consultants to analyze",0,1,0,0,0,0,6,10
"13554","299","k",13557,"PESPVP","Guess I'll take the clinical Engineer",6,"Player","Choose consultants to analyze",0,0,0,0,0,0,4,6
"13555","299","k",13558,"PESPVP","leaving the marketing manager, manufacturing engineer and focus team leader",6,"Player","Choose consultants to analyze",0,0,0,0,0,0,4,10
"13556","297","k",13559,"PESPVP","I'll take Marketing manager",6,"Player","Choose consultants to analyze",0,0,0,0,0,0,4,4
"13557","300","k",13560,"PESPVP","Ill take manufacturing",6,"Player","Choose consultants to analyze",0,0,0,0,0,0,0,3
"13558","300","k",13561,"PESPVP","I don't see where that recourse gives us much information on ""effects of manufacturing process""",6,"Player","Choose consultants to analyze",0,0,0,0,0,0,0,15
"13559","297","k",13562,"PESPVP","which consultant are you studying",6,"Player","Choose consultants to analyze",0,0,0,0,0,0,4,5
"13560","300","k",13563,"PESPVP","Alan DuChamo",6,"Player","Choose consultants to analyze",0,0,0,0,0,0,0,2
"13561","298","k",13564,"PESPVP","Michelle Proctor",6,"Player","Choose consultants to analyze",0,0,0,0,0,0,6,2
"13562","300","k",13565,"PESPVP","*DuChamp",6,"Player","Choose consultants to analyze",0,0,0,0,0,0,0,1
"13563","297","k",13566,"PESPVP","The ""Device Specifications"" gives you information on the affordability, and the reliability in the form of numbers. So basically, the prices and performance of each flux type model.",6,"Player","Choose consultants to analyze",0,0,0,0,1,0,4,28
"13564","300","k",13567,"PESPVP","When do we receive the next deliverable?",6,"Player","Choose consultants to analyze",0,0,1,0,0,0,0,7
"13565","300","k",13568,"PESPVP","Sounds good. Thankas",6,"Player","Choose consultants to analyze",0,0,0,0,0,0,0,3
"13566","300","k",13569,"PESPVP","*Thanks",6,"Player","Choose consultants to analyze",0,0,0,0,0,0,0,1
"13567","297","k",13570,"PESPVP","I am about to share my notebook, but just so you are aware, I received feedback saying that my Manufacturing Process assessments needed to corrected",6,"Player","Individuals design 5 prototypes",0,0,0,0,0,1,4,25
"13568","300","k",13571,"PESPVP","We will take that into consideration, however I'm sure its fine",6,"Player","Individuals design 5 prototypes",0,0,0,0,0,0,0,11
"13569","298","k",13572,"PESPVP","Are we all supposed to create 5 prototypes each or as a group?",6,"Player","Individuals design 5 prototypes",0,0,1,0,0,0,6,13
"13570","297","k",13573,"PESPVP","We are supposed to as a whole, create 5 prototypes, not individually.",6,"Player","Individuals design 5 prototypes",0,0,0,0,0,0,4,12
"13571","299","k",13574,"PESPVP","Is it just you and me today Justin?",6,"Player","Team designs batch using 1 material",0,0,1,0,0,0,4,8
"13572","298","k",13575,"PESPVP","I believe so. The other two aren't signed on.",6,"Player","Team designs batch using 1 material",0,0,0,0,0,0,6,9
"13573","299","k",13576,"PESPVP","Since the notebook is due Wednesday, should we wait for there input, or just go on without them?",6,"Player","Team designs batch using 1 material",0,1,1,0,0,1,4,18
"13574","299","k",13577,"PESPVP","I don't know if we can all meet at another time",6,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,11
"13575","298","k",13578,"PESPVP","I think we should just go on without them. There might not be another time we'll all be on.",6,"Player","Team designs batch using 1 material",0,1,0,0,0,0,6,19
"13576","299","k",13579,"PESPVP","Do you want to make one prototype for each consultant then?",6,"Player","Team designs batch using 1 material",0,0,1,0,0,0,4,11
"13577","298","k",13580,"PESPVP","Yea that sounds like a good idea. There are five consultants?",6,"Player","Team designs batch using 1 material",0,0,1,0,0,0,6,11
"13578","299","k",13581,"PESPVP","Yep, and five prototypes",6,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,4
"13579","299","k",13582,"PESPVP","I'll take the last three",6,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,5
"13580","298","k",13583,"PESPVP","Yes let's do that",6,"Player","Team designs batch using 1 material",0,1,0,0,0,0,6,4
"13581","298","k",13584,"PESPVP","The first consultant wants flux and reliability",6,"Player","Team designs batch using 1 material",0,0,0,0,0,0,6,7
"13582","299","k",13585,"PESPVP","... I listed that as the fourth, But I already made a PESPVP - Rel/Flux that works for that",6,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,19
"13583","298","k",13586,"PESPVP","Okay so that will be the first one in the batch",6,"Player","Team designs batch using 1 material",0,0,0,0,0,0,6,11
